CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,imagAPI,OCRSearch,theta_080,theta_099,PercentEspAcerto
136,MT,33176,D,"3,0",0,,"3,00882","1,91205","0,13426",CINZA,PROVA CINZA PPL,,,2021,"691,2009716033936",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/33176.png,"Questão 136 enemar

Um professor tem uma despesa mensal de 10% do seu salário com transporte e 30% com alimentação.
No próximo mês, os valores desses gastos sofrerão aumentos de 10% e 20%, respectivamente, mas o seu salário
não terá reajuste. Com esses aumentos, suas despesas com transporte e alimentação aumentarão em R$ 252,00.

O salário mensal desse professor é de
O R$840,00.

R$ 1.680,00.

R$2 100,00.

R$ 3.600,00.

R$ 5 200,00.

voo
","731,1742305755615","839,0824794769287","56,71"
46,CH,141030,E,"16,0",0,,"3,15825","0,30776","0,14196",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"530,7786464691162",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/141030.png,"QUESTÃO 46
A dublagem é o novo campo a ser explorado pela
inteligência artificial, e há empresas dedicadas a fazer
com que as vozes originais de atores sejam transpostas
para outros idiomas. À novidade reforça a tendência da
automação de postos de trabalho nas mais diversas áreas.
Tem potencial para faciltar a vida de estúdios e produtoras
e, ao mesmo tempo, tomar mais escassas as oportunidades
para dubladores e atores que trabalham com isso.
SAGLIONI C. Dspoivel em: vn necjomal com br Acesso em: 2 ut 2021
A consequência da mudança tecnológica apresentada no
textoéa

proteção da economia nacional.
valorização da cultura tradicional
diminuição da formação acadêmica.
estagnação da manifestação artística.
ampliação do desemprego estrutural.

v0000
","568,4845447540283","671,3716983795166","57,1"
90,CH,75825,B,"13,0",0,,"2,34384","0,97017","0,12421",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"597,0160961151123",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/75825.png,"QUESTÃO 90

Ahistória do Primeiro de Maio de 1890 — na Françaena
Europa, o primeiro de todos os Primeiros de Maio — é, sob
vários aspectos, exemplar. Resultante de um ato político
deliberado, essa manifestação ilustra o lado voluntário da
construção de uma classe — a classe operária — à qual
os socialistas tentam dar uma unidade política e cultural
através daquela pedagogia da festa cujo princípio, eficácia
e limites há muito tempo tinham sido experimentados pela
Revolução Francesa.

PERROT, M Os excluídos da história: operários, mulheres e pesos.
Rio de Janeiro: Pass Tera, 1068.

Com base no texto, a fixação dessa data comemorativa
tinha por objetivo

valorizar um sentimento burguês.

afirmar uma identidade coletiva.

edificar uma memória nacional.

criar uma comunidade cívica.

definir uma tradição popular.

vov0oo
","648,9651203155518","787,3480319976807","56,21"
89,CH,141384,D,"18,0",0,,"3,39376","1,05605","0,15958",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"605,6063175201416",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/141384.png,"QUESTÃO 89 —

Brasileiros levam mais tempo de casa para o trabalho

Pesquisa do IBGE aponta que a situação é mais
grave no Sudeste: 13% das pessoas levam mais de uma
hora para chegar ao trabalho. Nas regiões metropolitanas
de São Paulo e do Rio, o IBGE registrou os maiores
percentuais de trabalhadores que levam mais de uma
hora no trajeto até o emprego. Quem vê o Marcelo chegar
ao trabalho nem imagina a maratona que ele enfrenta
todos os dias antes das 5 h. “Acordo 4 h 20, saio de casa
5 h, pego trem 5 h 20, chego na Central umas 6 h 50,
pego ônibus e chego no trabalho mais ou menos 7 h 10º,
conta. Segundo especialista, são os mais pobres os que
moram mais longe do emprego.

spo! em: na oradoranão comb Acesso em: 23 no 2021 (apto

A pesquisa desenvolvida retrata a seguinte dinâmica
populacional:

O Fluxo de retorno.

O Migração intema

O Mudança sazonal.

O Movimento pendular.

& Deslocamento forçado.
","639,8980617523193","735,825777053833","57,98"
88,CH,44230,A,"23,0",0,,"2,73837","0,8616","0,21624",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"586,1561298370361",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44230.png,"QUESTÃO 88

O princípio básico do Estado de direito é o da
eliminação do arbítrio no exercício dos poderes públicos,
com a consequente garantia de direitos dos indivíduos
perante esses poderes. Estado de direito significa que
nenhum indivíduo, presidente ou cidadão comum está
acima da lei. Os govemos democráticos exercem a
autoridade por meio da lei e estão eles próprios sujeitos
aos constrangimentos impostos pela lei.

CANGTIHHO, 1.6. Estado de det, isto Gradiva, 100 (tapado

Nas sociedades contemporâneas, consiste em violação
do princípio básico enunciado no texto:

Supressão de eleições de representantes políticos.
Intervenção em áreas de vulnerabilidade pela Igreja.
Disseminação de projetos sociais em universidades.
Ampliação dos processos de concentração de renda.

Regulamentação das relações de trabalho pelo
Legislativo.

vo00oo
","625,2782344818115","744,9643611907959","60,81"
87,CH,97262,A,"15,0",0,,"1,46058","-0,44013","0,20483",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"455,981969833374",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/97262.png,"QUESTÃO 87 —

TEXTOI

Interseccionalidade: intereruzamento de desigualdades
que gera padrões complexos de discriminação.

TEXTO
Proporção de pessoas abaixo da linha de pobreza
Por arranjo domiciiar no Brasil — 2017
Mulher sem cônjuge e com filho(s) até 14 anos
Mer preta ou paia sem cônjuge e com Filhos) té 4 as. RR
Mulher branca sem cônjuge e com lhos) té 14 anos

Casal com filhote) Es
Outros zen
Unipessoal Eira

Casal sem filho Ian

Disonivle  geciasncs ge got Asa em 22 2a.
Considerando o conceito apresentado no Texto | e os
dados apresentados no Texto II, no Brasil, são fatores
que intensificam o fenômeno da discriminação:

Raça e gênero.

Etnia e habitação.

Idade e nupcialidade.

Profissão e sexualidade.

Escolaridade e fecundidade.

vovo
","530,6522846221924","754,7252178192139","60,24"
86,CH,140550,A,"27,0",0,,"3,5293","0,41127","0,19018",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"541,128396987915",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/140550.png,"QUESTÃO 86 —

Para os Impérios Coloniais, o problema das
doenças que atingiam os escravos era algo com que
cotidianamente deparavam os senhores. Em vista
disso, uma série de obras dedicadas à administração
de escravos foi publicada com vista a implementar
uma moderna gestão da mão de obra escravista em
convergência com o Iluminismo. Nesse contexto,
o saber médico adquiria um papel extremamente
relevante. Este era encarado como um instrumento
fundamental ao desenvolvimento colonial, dada a
percepção do impacto que as doenças tropicais
causavam na população branca e nos povos
escravizados.
ABREU, LN, ACofia enferma a saúda dos povos: a media das ce” eas
infmações sobre enfermidades da Amána poripues. ita, Clncias,
Saúde - Manguinhos 13 hi-st 2007 [adido
De acordo com o texto, a importância da medicina se
justifica no âmbito dos objetivos

econômicos das elites.
naturalistas dos viajantes.
abolicionistas dos letrados.
tradicionalistas dos nativos
emancipadores das metrópoles.

vovo
","572,716474533081","665,2824878692627","59,51"
85,CH,140441,D,"29,0",0,,"1,76207","1,31972","0,21908",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"631,9611072540283",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/140441.png,"QUESTÃO 85 —

Lá embaixo está o Açude Itans, com seu formigueiro
a cavar a terra É mesmo impressionante o esforço
daquele formigar de homens ao sol, lavados em suor, que
não param, em longas filas pacientes acompanhando
centenas de burricos que sobem e descem, numa ciranda
comovente e silenciosa, cada burrico com duas caixas
de terra no lombo. É o labor organizado para a salvação
da terra e do homem. Depois do semideserto que tanto
nos acabrunhou o espírito por falta de chuvas, o esforço
destes milhares de sertanejos, todos vestidos de brim
mescla e calçando alpercatas, no combate consciente
à esterilidade da natureza, com as famílias alojadas em
pequeninas casas de taipa e telha — embrião de futura
cidade — impressionava-nos profundamente.

VALLE, F M História do Açude ans, município de Caicó (RM)
Brasília, 1004 [adaptado

Na construção do empreendimento descrito, destaca-se
a presença de

engenheiros na execução de canais fluviais.
coronéis na ampliação de antigas fazendas.
operários na distribuição dos recursos hídricos.
trabalhadores na formação de novos espaços.
negociantes na organização de redes comerciais.

vovo
","692,486047744751","878,5574436187744","60,95"
84,CH,140721,E,"5,0",0,,"0,81842","0,92559","0,02544",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"592,548131942749",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/140721.png,"QUESTÃO 84 —

O povo Kambeba é o povo das águas. Os mais velhos
costumam contar que o povo nasceu de uma gota-d'água
que caiu do céu em uma grande chuva. Nessa gota
estavam duas gotículas: o homem e a mulher. “Por essa
narrativa e cosmologia indígena de que nós somos o povo
das águas é que o rio nos tem fundamental importância”,
diz Márcia Wayna Kambeba, mestre em Geografia e
escritora. Todos os dias, ela ia com o pai observar o rio.
la em silêncio e, antes que tomasse para si a palavra, era
interrompida. “Ouça o rio”, o pai dizia. Depois de cerca de
duas horas a ouvir as águas do Solimões, ela mergulhava.
“Confie no rio e aprenda com ele”. “Fui entender mais
tarde, com meus estudos e vivências, que meu pai estava
me apresentando à sabedoria milenar do rio”.

Rios amazônicos influenciam no agro e em reservatórios do Sudeste.
Disporível em: unu.cl com br Acesso em: 14 cut 2021

Pelo descrito no texto, o povo Kambeba tem o rio como um(a)
objeto tombado e museográfico.

herança religiosa e sacralizada.

cenário bucólico e paisagístico.

riqueza individual e efêmera

patrimônio cultural e afetivo.

vovo
","757,9963207244873","1150,8409976959229","51,27"
83,CH,118110,C,"6,0",0,,"2,22329","1,79851","0,25237",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"679,8546314239502",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/118110.png,"QUESTÃO 83

RADIAÇÃO SOLAR
3 GLOBAL HORIZONTAL
MÉDIA ANUAL

TE

SS ato ao moto
PEREIRA E 6 et as brasileiro de energia solar São José des Camposnpe, 2008.
Uma característica regional que justifica o maior
potencial anual médio para o aproveitamento da
energia solar é a reduzida
declividade do relevo.
extensão longitudinal
nebulosidade atmosférica.
irregularidade pluviométrica
influência da continentalidade

vovo
","725,1565456390381","873,2955455780029","62,62"
82,CH,140639,B,"30,0",0,,"2,71371","0,59055","0,19782",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"559,0527057647705",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/140639.png,"QUESTÃO 82

nanda sra

infiltração
subsuperficial: 20%,
percolação

35% -50% de superfície impermeável Sprotuncas 15%

bp percotação
[75% - 100% de superfície impermeável — profunda: 5%

PAZA D. Disponivel em: watt br Acesso em: 15 out 2021 (adaptado
A intensificação da ocupação urbana demonstrada afeta
de forma imediata o(a)

O nível altimétrico.

O ciclo hidrológico.

O padrão climático.

O tectônica de placas.

€ estrutura das rochas.
","599,6720790863037","720,1712131500244","59,89"
81,CH,141322,A,"24,0",0,,"2,8995","-0,42411","0,19356",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"457,59129524230957",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/141322.png,"QUESTÃO 81

Eu estava pagando o sapateiro e conversando com
um preto que estava lendo um jornal. Ele estava revoltado
com um guarda civil que espancou um preto e amarrou
numa árvore. O guarda civil é branco. E há certos brancos
que transforma preto em bode expiatório. Quem sabe se
guarda civil ignora que já foi extinta a escravidão e ainda
estamos no regime da chibata?

JESUS. C.M. Quarto de despejo dia de uma taveada São Pao: Ásia, 2016
O texto, que guarda a grafia original da autora, expõe
uma característica da sociedade brasileira, que é o(a);
Racismo estrutural.
Desemprego latente
Concentração de renda.
Exclusão informacional
Precariedade da educação.

vovoo
","495,8479404449463","608,565092086792","59,68"
80,CH,83806,E,"24,0",0,,"1,98269","0,65728","0,08702",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"565,7260417938232",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/83806.png,"QUESTÃO 80

Sempre que a relevância do discurso entra em
jogo, a questão torna-se política por definição, pois é o
discurso que faz do homem um ser político. É tudo que os
homens fazem, sabem ou experimentam só tem sentido
na medida em que pode ser discutido. Haverá, talvez,
verdades que ficam além da linguagem e que podem ser
de grande relevância para o homem no singular, isto é,
para o homem que, seja o que for, não é um ser político.
Mas homens no plural, isto é, os homens que vivem e se
movem e agem neste mundo, só podem experimentar o
significado das coisas por poderem falar e ser inteligíveis
entre si e consigo mesmos.

ARENDT A condição humana Ri de Jane: Forense Universitá, 204.
No trecho, a filósofa Hannah Arendt mostra a importância
da linguagem no processo de
entendimento da cultura.
aumento da criatividade.
percepção da individualidade.
melhoria da técnica
construção da sociabilidade.

voos
","629,8391819000244","792,8483486175537","54,35"
79,CH,140506,D,"26,0",0,,"0,98121","1,34897","0,06218",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"634,9008083343506",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/140506.png,"QUESTÃO 79 —

Espera, resignado, o dia 13 daquele mês porque,
em tal data, usança avoenga lhe faculta sondar o futuro,
interrogando a providência. É a experiência tradicional de
Santa Luzia. No dia 12 ao anoitecer expõe ao relento,
em linha, seis pedrinhas de sal, que representam, em
ordem sucessiva da esquerda para a direita, os seis
meses vindouros, de janeiro a junho. Ao alvorecer de 13
observa-as: se estão intactas, pressagiam a seca; se a
primeira apenas se deliu, transmudada em aljófar límpido,
é certa a chuva em janeiro; se a segunda, em fevereiro:
se a maioria ou todas, é inevitável o inverno benfazejo.
Esta experiência é belíssima.

CUNHA, E Os sertões, São Pao: Era Tr, 164
No experimento descrito, a relação com a paisagem e
com a religiosidade permite que o sertanejo seja
afeito à devoção ao aceitar destinos sacralizados.
acostumado à pobreza ao admitir acasos naturais.
habituado ao solo ao conhecer terrenos cultiváveis.
intimo à Caatinga ao interpretar condições ambientais.
próximo à vegetação ao identificar espécies arbustivas.

vo0oo
","767,9359912872314","1096,5983867645264","53,11"
78,CH,125944,D,"4,0",0,,"1,69059","0,29126","0,1166",AMARELA,PROVA AMARELA REGULAR,,"0,0",2022,"529,1264057159424",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/125944.png,"QUESTÃO 78
TEXTO |

Manda o Santo Ofício da Inquisição que ninguém,
seja qual for seu estado, idade ou condição, pare com
carroça, caleça ou montaria nem atrapalhe com mesas
ou cadeiras o centro das ruas, que vão da Inquisição a
São Domingos, nem atravesse a procissão em ponto
algum da ida ou da volta, amanhã, 19 do corrente, em
que se celebrará auto de fé. E também que nem nesse
dia nem nos dos açoites ouse alguém atirar nos réus
maçãs, pedras, laranjas nem outra coisa qualquer.

PALMA, R Ana da Inquisição de Lima. São Pao usp: Grao, 190 (adotado)

TEXTO |

Como acontece em todos os ritos, o sentido do auto
dafé é conferido pela sequência dos atos que o compõem.
Os lugares, as posturas, os gestos, as palavras são
fixados previamente em toda a sua complexidade. Por
isso, o auto da fé apresenta momentos fortes — durante
a preparação, a encenação, o ato e a recepção — que
convém seguir em seus pormenores.

BETHENCOURT, E História das Inquisições: Portugal, Espanha e ia - séculos xxx
“São Paulo: Cia das Letras, 2000.

O rito mencionado nos textos demonstra a capacidade
da Igreja em

abrandar cerimônias de punição.

favorecer anseios de violência.

criticar políticas de disciplina.

produzir padrões de conduta.

ordenar cultos de heresia.

0000
","601,8083095550537","793,5183048248291","55,83"
